Country,Breed,Breed Type,Sex,Age Groups,Number of Cattle
 England , MURRAY GREY , Non Dairy , M , 18 to 24 months ,112
 England , MURRAY GREY , Non Dairy , M , 24 to 30 months ,11
 England , MURRAY GREY , Non Dairy , M , 30 to 36 months ,17
 England , MURRAY GREY , Non Dairy , M , 36 to 42 months ,4
 England , MURRAY GREY , Non Dairy , M , 42 to 48 Months ,8
 England , MURRAY GREY , Non Dairy , M , 48 to 54 months ,2
 England , MURRAY GREY , Non Dairy , M , 54 to 60 months ,4
 England , MURRAY GREY , Non Dairy , M , 60 to 66 months ,1
 England , MURRAY GREY , Non Dairy , M , 66 to 72 months ,2
 England , MURRAY GREY , Non Dairy , M , 72 to 78 months ,2
 England , MURRAY GREY , Non Dairy , M , 78 to 84 months ,4
 England , MURRAY GREY , Non Dairy , M , 84 to 90 months ,1
 England , MURRAY GREY , Non Dairy , M , 90 to 96 months ,3
 England , MURRAY GREY , Non Dairy , M , 96 to102 months ,1
 England , MURRAY GREY , Non Dairy , M , 102+months ,8
 England , MURRAY GREY , Non Dairy , -   , 0 to 6 months ,1
 England , MURRAY GREY X , Non Dairy , F , 0 to 6 months ,104
 England , MURRAY GREY X , Non Dairy , F , 6 to 12 months ,54
 England , MURRAY GREY X , Non Dairy , F , 12 to 18 months ,59
 England , MURRAY GREY X , Non Dairy , F , 18 to 24 months ,40
 England , MURRAY GREY X , Non Dairy , F , 24 to 30 months ,28
 England , MURRAY GREY X , Non Dairy , F , 30 to 36 months ,40
 England , MURRAY GREY X , Non Dairy , F , 36 to 42 months ,20
 England , MURRAY GREY X , Non Dairy , F , 42 to 48 Months ,20
 England , MURRAY GREY X , Non Dairy , F , 48 to 54 months ,26
 England , MURRAY GREY X , Non Dairy , F , 54 to 60 months ,27
 England , MURRAY GREY X , Non Dairy , F , 60 to 66 months ,7
 England , MURRAY GREY X , Non Dairy , F , 66 to 72 months ,10
 England , MURRAY GREY X , Non Dairy , F , 72 to 78 months ,13
 England , MURRAY GREY X , Non Dairy , F , 78 to 84 months ,14
 England , MURRAY GREY X , Non Dairy , F , 84 to 90 months ,8
 England , MURRAY GREY X , Non Dairy , F , 90 to 96 months ,10
 England , MURRAY GREY X , Non Dairy , F , 96 to102 months ,4
 England , MURRAY GREY X , Non Dairy , F , 102+months ,131
 England , MURRAY GREY X , Non Dairy , M , 0 to 6 months ,78
 England , MURRAY GREY X , Non Dairy , M , 6 to 12 months ,47
 England , MURRAY GREY X , Non Dairy , M , 12 to 18 months ,60
 England , MURRAY GREY X , Non Dairy , M , 18 to 24 months ,31
 England , MURRAY GREY X , Non Dairy , M , 24 to 30 months ,24
 England , MURRAY GREY X , Non Dairy , M , 30 to 36 months ,5
 England , MURRAY GREY X , Non Dairy , M , 36 to 42 months ,7
 England , MURRAY GREY X , Non Dairy , M , 42 to 48 Months ,4
 England , MURRAY GREY X , Non Dairy , M , 54 to 60 months ,1
 England , MURRAY GREY X , Non Dairy , M , 72 to 78 months ,2
 England , MURRAY GREY X , Non Dairy , M , 78 to 84 months ,2
 England , MURRAY GREY X , Non Dairy , M , 84 to 90 months ,6
 England , MURRAY GREY X , Non Dairy , M , 102+months ,2
 England , NORMANDE , Non Dairy , F , 0 to 6 months ,29
 England , NORMANDE , Non Dairy , F , 6 to 12 months ,35
 England , NORMANDE , Non Dairy , F , 12 to 18 months ,30
 England , NORMANDE , Non Dairy , F , 18 to 24 months ,28
 England , NORMANDE , Non Dairy , F , 24 to 30 months ,20
 England , NORMANDE , Non Dairy , F , 30 to 36 months ,37
 England , NORMANDE , Non Dairy , F , 36 to 42 months ,14
 England , NORMANDE , Non Dairy , F , 42 to 48 Months ,23
 England , NORMANDE , Non Dairy , F , 48 to 54 months ,23
 England , NORMANDE , Non Dairy , F , 54 to 60 months ,19
 England , NORMANDE , Non Dairy , F , 60 to 66 months ,13
 England , NORMANDE , Non Dairy , F , 66 to 72 months ,13
 England , NORMANDE , Non Dairy , F , 72 to 78 months ,18
 England , NORMANDE , Non Dairy , F , 78 to 84 months ,16
 England , NORMANDE , Non Dairy , F , 84 to 90 months ,16
 England , NORMANDE , Non Dairy , F , 90 to 96 months ,9
 England , NORMANDE , Non Dairy , F , 96 to102 months ,7
 England , NORMANDE , Non Dairy , F , 102+months ,27
 England , NORMANDE , Non Dairy , M , 0 to 6 months ,27
 England , NORMANDE , Non Dairy , M , 6 to 12 months ,42
 England , NORMANDE , Non Dairy , M , 12 to 18 months ,28
 England , NORMANDE , Non Dairy , M , 18 to 24 months ,29
 England , NORMANDE , Non Dairy , M , 24 to 30 months ,9
 England , NORMANDE , Non Dairy , M , 30 to 36 months ,3
 England , NORMANDE , Non Dairy , M , 36 to 42 months ,2
 England , NORMANDE , Non Dairy , M , 42 to 48 Months ,1
 England , NORMANDE , Non Dairy , M , 54 to 60 months ,3
 England , NORMANDE , Non Dairy , M , 72 to 78 months ,1
 England , NORMANDE , Non Dairy , M , 102+months ,1
 England , NORMANDE X , Non Dairy , F , 0 to 6 months ,36
 England , NORMANDE X , Non Dairy , F , 6 to 12 months ,61
 England , NORMANDE X , Non Dairy , F , 12 to 18 months ,66
 England , NORMANDE X , Non Dairy , F , 18 to 24 months ,39
 England , NORMANDE X , Non Dairy , F , 24 to 30 months ,8
 England , NORMANDE X , Non Dairy , F , 30 to 36 months ,26
 England , NORMANDE X , Non Dairy , F , 36 to 42 months ,13
 England , NORMANDE X , Non Dairy , F , 42 to 48 Months ,27
 England , NORMANDE X , Non Dairy , F , 48 to 54 months ,25
 England , NORMANDE X , Non Dairy , F , 54 to 60 months ,29
 England , NORMANDE X , Non Dairy , F , 60 to 66 months ,22
 England , NORMANDE X , Non Dairy , F , 66 to 72 months ,20
 England , NORMANDE X , Non Dairy , F , 72 to 78 months ,17
 England , NORMANDE X , Non Dairy , F , 78 to 84 months ,29
 England , NORMANDE X , Non Dairy , F , 84 to 90 months ,10
 England , NORMANDE X , Non Dairy , F , 90 to 96 months ,24
 England , NORMANDE X , Non Dairy , F , 96 to102 months ,14
 England , NORMANDE X , Non Dairy , F , 102+months ,47
 England , NORMANDE X , Non Dairy , M , 0 to 6 months ,38
 England , NORMANDE X , Non Dairy , M , 6 to 12 months ,56
 England , NORMANDE X , Non Dairy , M , 12 to 18 months ,32
 England , NORMANDE X , Non Dairy , M , 18 to 24 months ,21
 England , NORMANDE X , Non Dairy , M , 24 to 30 months ,6
 England , NORMANDE X , Non Dairy , M , 30 to 36 months ,3
 England , NORMANDE X , Non Dairy , M , 36 to 42 months ,1
 England , NORMANDE X , Non Dairy , M , 42 to 48 Months ,2
 England , NORMANDE X , Non Dairy , M , 48 to 54 months ,1
 England , NORMANDE X , Non Dairy , M , 60 to 66 months ,1
 England , NORTH DEVON , Non Dairy , F , 102+months ,18
 England , NORTH DEVON , Non Dairy , M , 102+months ,1
 England , NORTH DEVON X , Non Dairy , F , 102+months ,11
 England , NORTH DEVON X , Non Dairy , M , 102+months ,5
 England , NORTHERN DAIRY SH , Dairy , F , 0 to 6 months ,8
 England , NORTHERN DAIRY SH , Dairy , F , 6 to 12 months ,15
 England , NORTHERN DAIRY SH , Dairy , F , 12 to 18 months ,6
 England , NORTHERN DAIRY SH , Dairy , F , 18 to 24 months ,13
 England , NORTHERN DAIRY SH , Dairy , F , 24 to 30 months ,1
 England , NORTHERN DAIRY SH , Dairy , F , 30 to 36 months ,8
 England , NORTHERN DAIRY SH , Dairy , F , 36 to 42 months ,8
 England , NORTHERN DAIRY SH , Dairy , F , 42 to 48 Months ,15
 England , NORTHERN DAIRY SH , Dairy , F , 54 to 60 months ,2
 England , NORTHERN DAIRY SH , Dairy , F , 60 to 66 months ,2
 England , NORTHERN DAIRY SH , Dairy , M , 0 to 6 months ,6
 England , NORTHERN DAIRY SH , Dairy , M , 6 to 12 months ,13
 England , NORTHERN DAIRY SH , Dairy , M , 12 to 18 months ,2
 England , NORTHERN DAIRY SH , Dairy , M , 18 to 24 months ,18
 England , NORTHERN DAIRY SH , Dairy , M , 24 to 30 months ,4
 England , NORTHERN DAIRY SH , Dairy , M , 30 to 36 months ,3
 England , NORTHERN DAIRY SH , Dairy , M , 36 to 42 months ,3
 England , NORTHERN DAIRY SH , Dairy , M , 42 to 48 Months ,2
 England , NORTHERN DAIRY SH , Dairy , M , 54 to 60 months ,1
 England , NORWEGIAN RED , Non Dairy , F , 0 to 6 months ,71
 England , NORWEGIAN RED , Non Dairy , F , 6 to 12 months ,114
 England , NORWEGIAN RED , Non Dairy , F , 12 to 18 months ,44
 England , NORWEGIAN RED , Non Dairy , F , 18 to 24 months ,74
 England , NORWEGIAN RED , Non Dairy , F , 24 to 30 months ,76
 England , NORWEGIAN RED , Non Dairy , F , 30 to 36 months ,40
 England , NORWEGIAN RED , Non Dairy , F , 36 to 42 months ,67
 England , NORWEGIAN RED , Non Dairy , F , 42 to 48 Months ,9
 England , NORWEGIAN RED , Non Dairy , F , 48 to 54 months ,24
 England , NORWEGIAN RED , Non Dairy , F , 54 to 60 months ,3
 England , NORWEGIAN RED , Non Dairy , F , 60 to 66 months ,49
 England , NORWEGIAN RED , Non Dairy , F , 66 to 72 months ,4
 England , NORWEGIAN RED , Non Dairy , F , 72 to 78 months ,16
 England , NORWEGIAN RED , Non Dairy , F , 78 to 84 months ,12
 England , NORWEGIAN RED , Non Dairy , F , 84 to 90 months ,7
 England , NORWEGIAN RED , Non Dairy , F , 90 to 96 months ,6
 England , NORWEGIAN RED , Non Dairy , F , 102+months ,4
 England , NORWEGIAN RED , Non Dairy , M , 0 to 6 months ,54
 England , NORWEGIAN RED , Non Dairy , M , 6 to 12 months ,72
 England , NORWEGIAN RED , Non Dairy , M , 12 to 18 months ,39
 England , NORWEGIAN RED , Non Dairy , M , 18 to 24 months ,28
 England , NORWEGIAN RED , Non Dairy , M , 24 to 30 months ,29
 England , NORWEGIAN RED , Non Dairy , M , 30 to 36 months ,1
 England , NORWEGIAN RED X , Non Dairy , F , 0 to 6 months ,"2,023"
 England , NORWEGIAN RED X , Non Dairy , F , 6 to 12 months ,853
 England , NORWEGIAN RED X , Non Dairy , F , 12 to 18 months ,"1,631"
 England , NORWEGIAN RED X , Non Dairy , F , 18 to 24 months ,610
 England , NORWEGIAN RED X , Non Dairy , F , 24 to 30 months ,"1,149"
 England , NORWEGIAN RED X , Non Dairy , F , 30 to 36 months ,410
 England , NORWEGIAN RED X , Non Dairy , F , 36 to 42 months ,775
 England , NORWEGIAN RED X , Non Dairy , F , 42 to 48 Months ,233
 England , NORWEGIAN RED X , Non Dairy , F , 48 to 54 months ,399
 England , NORWEGIAN RED X , Non Dairy , F , 54 to 60 months ,226
 England , NORWEGIAN RED X , Non Dairy , F , 60 to 66 months ,215
 England , NORWEGIAN RED X , Non Dairy , F , 66 to 72 months ,109
 England , NORWEGIAN RED X , Non Dairy , F , 72 to 78 months ,222
 England , NORWEGIAN RED X , Non Dairy , F , 78 to 84 months ,88
 England , NORWEGIAN RED X , Non Dairy , F , 84 to 90 months ,122
 England , NORWEGIAN RED X , Non Dairy , F , 90 to 96 months ,75
 England , NORWEGIAN RED X , Non Dairy , F , 96 to102 months ,10
 England , NORWEGIAN RED X , Non Dairy , F , 102+months ,9
 England , NORWEGIAN RED X , Non Dairy , M , 0 to 6 months ,"1,558"
 England , NORWEGIAN RED X , Non Dairy , M , 6 to 12 months ,561
 England , NORWEGIAN RED X , Non Dairy , M , 12 to 18 months ,"1,212"
 England , NORWEGIAN RED X , Non Dairy , M , 18 to 24 months ,263
 England , NORWEGIAN RED X , Non Dairy , M , 24 to 30 months ,440
 England , NORWEGIAN RED X , Non Dairy , M , 30 to 36 months ,9
 England , NORWEGIAN RED X , Non Dairy , M , 36 to 42 months ,6
 England , NORWEGIAN RED X , Non Dairy , M , 42 to 48 Months ,1
 England , NORWEGIAN RED X , Non Dairy , M , 48 to 54 months ,1
 England , NORWEGIAN RED X , Non Dairy , M , 54 to 60 months ,2
 England , NORWEGIAN RED X , Non Dairy , M , 72 to 78 months ,1
 England , NOT SUPPLIED , Non Dairy , F , 102+months ,"1,259"
 England , NOT SUPPLIED , Non Dairy , M , 102+months ,9
 England , NOT SUPPLIED , Non Dairy , -   , 102+months ,2
 England , OLD ENGLISH , Non Dairy , F , 6 to 12 months ,1
 England , OLD ENGLISH , Non Dairy , F , 24 to 30 months ,2
 England , OLD ENGLISH , Non Dairy , F , 102+months ,1
 England , OLD ENGLISH X , Non Dairy , F , 12 to 18 months ,1
 England , OLD ENGLISH X , Non Dairy , F , 18 to 24 months ,1
 England , OLD ENGLISH X , Non Dairy , F , 36 to 42 months ,2
 England , OLD ENGLISH X , Non Dairy , F , 78 to 84 months ,1
 England , OLD ENGLISH X , Non Dairy , F , 90 to 96 months ,1
 England , OLD ENGLISH X , Non Dairy , F , 102+months ,1
 England , OLD ENGLISH X , Non Dairy , M , 0 to 6 months ,1
 England , OLD ENGLISH X , Non Dairy , M , 30 to 36 months ,1
 England , OLD ENGLISH X , Non Dairy , M , 102+months ,1
 England , OLD ENGLISH X , Non Dairy , M , -   ,1
 England , OTHER BEEF , Non Dairy , F , 102+months ,5
 England , OTHER BREEDS , Non Dairy , M , 102+months ,1
 England , OTHER DAIRY , Dairy , F , 6 to 12 months ,3
 England , OTHER DAIRY , Dairy , F , 24 to 30 months ,1
 England , OTHER DAIRY , Dairy , F , 30 to 36 months ,2
 England , OTHER DAIRY , Dairy , F , 36 to 42 months ,3
 England , OTHER DAIRY , Dairy , F , 78 to 84 months ,1
 England , OTHER DAIRY , Dairy , F , 84 to 90 months ,2
 England , OTHER DAIRY , Dairy , M , 6 to 12 months ,11
 England , OTHER DAIRY , Dairy , M , 12 to 18 months ,3
 England , OTHER DAIRY , Dairy , M , 18 to 24 months ,2
 England , OTHER DAIRY , Dairy , M , 78 to 84 months ,1
 England , PARTHENAIS , Non Dairy , F , 0 to 6 months ,5
 England , PARTHENAIS , Non Dairy , F , 6 to 12 months ,32
 England , PARTHENAIS , Non Dairy , F , 12 to 18 months ,10
 England , PARTHENAIS , Non Dairy , F , 18 to 24 months ,31
 England , PARTHENAIS , Non Dairy , F , 24 to 30 months ,7
 England , PARTHENAIS , Non Dairy , F , 30 to 36 months ,24
 England , PARTHENAIS , Non Dairy , F , 36 to 42 months ,4
 England , PARTHENAIS , Non Dairy , F , 42 to 48 Months ,14
 England , PARTHENAIS , Non Dairy , F , 48 to 54 months ,2
 England , PARTHENAIS , Non Dairy , F , 54 to 60 months ,5
 England , PARTHENAIS , Non Dairy , F , 60 to 66 months ,3
 England , PARTHENAIS , Non Dairy , F , 66 to 72 months ,15
 England , PARTHENAIS , Non Dairy , F , 72 to 78 months ,6
 England , PARTHENAIS , Non Dairy , F , 78 to 84 months ,9
 England , PARTHENAIS , Non Dairy , F , 84 to 90 months ,1
 England , PARTHENAIS , Non Dairy , F , 90 to 96 months ,5
 England , PARTHENAIS , Non Dairy , F , 96 to102 months ,5
 England , PARTHENAIS , Non Dairy , F , 102+months ,39
 England , PARTHENAIS , Non Dairy , M , 0 to 6 months ,3
 England , PARTHENAIS , Non Dairy , M , 6 to 12 months ,34
 England , PARTHENAIS , Non Dairy , M , 12 to 18 months ,6
 England , PARTHENAIS , Non Dairy , M , 18 to 24 months ,22
 England , PARTHENAIS , Non Dairy , M , 24 to 30 months ,5
 England , PARTHENAIS , Non Dairy , M , 30 to 36 months ,7
 England , PARTHENAIS , Non Dairy , M , 36 to 42 months ,1
 England , PARTHENAIS , Non Dairy , M , 42 to 48 Months ,5
 England , PARTHENAIS , Non Dairy , M , 48 to 54 months ,1
 England , PARTHENAIS , Non Dairy , M , 54 to 60 months ,6
 England , PARTHENAIS , Non Dairy , M , 60 to 66 months ,1
 England , PARTHENAIS , Non Dairy , M , 66 to 72 months ,7
 England , PARTHENAIS , Non Dairy , M , 78 to 84 months ,4
 England , PARTHENAIS , Non Dairy , M , 84 to 90 months ,1
 England , PARTHENAIS , Non Dairy , M , 90 to 96 months ,3
 England , PARTHENAIS , Non Dairy , M , 96 to102 months ,1
 England , PARTHENAIS , Non Dairy , M , 102+months ,3
 England , PARTHENAIS X , Non Dairy , F , 0 to 6 months ,64
 England , PARTHENAIS X , Non Dairy , F , 6 to 12 months ,185
 England , PARTHENAIS X , Non Dairy , F , 12 to 18 months ,109
 England , PARTHENAIS X , Non Dairy , F , 18 to 24 months ,191
 England , PARTHENAIS X , Non Dairy , F , 24 to 30 months ,41
 England , PARTHENAIS X , Non Dairy , F , 30 to 36 months ,70
 England , PARTHENAIS X , Non Dairy , F , 36 to 42 months ,28
 England , PARTHENAIS X , Non Dairy , F , 42 to 48 Months ,44
 England , PARTHENAIS X , Non Dairy , F , 48 to 54 months ,6
 England , PARTHENAIS X , Non Dairy , F , 54 to 60 months ,39
 England , PARTHENAIS X , Non Dairy , F , 60 to 66 months ,16
 England , PARTHENAIS X , Non Dairy , F , 66 to 72 months ,34
 England , PARTHENAIS X , Non Dairy , F , 72 to 78 months ,20
 England , PARTHENAIS X , Non Dairy , F , 78 to 84 months ,19
 England , PARTHENAIS X , Non Dairy , F , 84 to 90 months ,24
 England , PARTHENAIS X , Non Dairy , F , 90 to 96 months ,34
 England , PARTHENAIS X , Non Dairy , F , 96 to102 months ,10
 England , PARTHENAIS X , Non Dairy , F , 102+months ,93
 England , PARTHENAIS X , Non Dairy , M , 0 to 6 months ,95
 England , PARTHENAIS X , Non Dairy , M , 6 to 12 months ,182
 England , PARTHENAIS X , Non Dairy , M , 12 to 18 months ,118
 England , PARTHENAIS X , Non Dairy , M , 18 to 24 months ,143
 England , PARTHENAIS X , Non Dairy , M , 24 to 30 months ,21
 England , PARTHENAIS X , Non Dairy , M , 30 to 36 months ,10
 England , PARTHENAIS X , Non Dairy , M , 54 to 60 months ,1
 England , PARTHENAIS X , Non Dairy , M , 102+months ,1
 England , PIEMONTESE , Non Dairy , F , 0 to 6 months ,15
 England , PIEMONTESE , Non Dairy , F , 6 to 12 months ,48
 England , PIEMONTESE , Non Dairy , F , 12 to 18 months ,2
 England , PIEMONTESE , Non Dairy , F , 18 to 24 months ,13
 England , PIEMONTESE , Non Dairy , F , 24 to 30 months ,10
 England , PIEMONTESE , Non Dairy , F , 30 to 36 months ,19
 England , PIEMONTESE , Non Dairy , F , 36 to 42 months ,11
 England , PIEMONTESE , Non Dairy , F , 42 to 48 Months ,16
 England , PIEMONTESE , Non Dairy , F , 48 to 54 months ,6
 England , PIEMONTESE , Non Dairy , F , 54 to 60 months ,15
 England , PIEMONTESE , Non Dairy , F , 60 to 66 months ,6
 England , PIEMONTESE , Non Dairy , F , 66 to 72 months ,19
 England , PIEMONTESE , Non Dairy , F , 72 to 78 months ,7
 England , PIEMONTESE , Non Dairy , F , 78 to 84 months ,23
 England , PIEMONTESE , Non Dairy , F , 84 to 90 months ,2
 England , PIEMONTESE , Non Dairy , F , 90 to 96 months ,16
 England , PIEMONTESE , Non Dairy , F , 96 to102 months ,5
 England , PIEMONTESE , Non Dairy , F , 102+months ,96
 England , PIEMONTESE , Non Dairy , M , 0 to 6 months ,11
 England , PIEMONTESE , Non Dairy , M , 6 to 12 months ,33
 England , PIEMONTESE , Non Dairy , M , 12 to 18 months ,9
 England , PIEMONTESE , Non Dairy , M , 18 to 24 months ,5
 England , PIEMONTESE , Non Dairy , M , 24 to 30 months ,3
 England , PIEMONTESE , Non Dairy , M , 30 to 36 months ,8
 England , PIEMONTESE , Non Dairy , M , 42 to 48 Months ,7
 England , PIEMONTESE , Non Dairy , M , 48 to 54 months ,1
 England , PIEMONTESE , Non Dairy , M , 54 to 60 months ,2
 England , PIEMONTESE , Non Dairy , M , 60 to 66 months ,3
 England , PIEMONTESE , Non Dairy , M , 66 to 72 months ,1
 England , PIEMONTESE , Non Dairy , M , 78 to 84 months ,5
 England , PIEMONTESE , Non Dairy , M , 84 to 90 months ,1
 England , PIEMONTESE , Non Dairy , M , 90 to 96 months ,4
 England , PIEMONTESE , Non Dairy , M , 102+months ,10
 England , PIEMONTESE X , Non Dairy , F , 0 to 6 months ,45
 England , PIEMONTESE X , Non Dairy , F , 6 to 12 months ,206
 England , PIEMONTESE X , Non Dairy , F , 12 to 18 months ,89
 England , PIEMONTESE X , Non Dairy , F , 18 to 24 months ,204
 England , PIEMONTESE X , Non Dairy , F , 24 to 30 months ,67
 England , PIEMONTESE X , Non Dairy , F , 30 to 36 months ,78
 England , PIEMONTESE X , Non Dairy , F , 36 to 42 months ,19
 England , PIEMONTESE X , Non Dairy , F , 42 to 48 Months ,52
 England , PIEMONTESE X , Non Dairy , F , 48 to 54 months ,19
 England , PIEMONTESE X , Non Dairy , F , 54 to 60 months ,64
 England , PIEMONTESE X , Non Dairy , F , 60 to 66 months ,16
